enquiry_id,enquiry_date,planning_area,lead_source,storage_size_band,customer_type,quoted_monthly_price_sgd,converted,churned
ENQ-07634,2025-07-21,Bishan,Meta Ads,Medium,Household,324.63,0,0
ENQ-07635,2025-08-14,Tanglin,Organic,Small,Household,177.62,0,0
ENQ-07636,2025-08-30,Mandai,Google Search,Small,E-commerce,168.73,0,0
ENQ-07637,2025-06-30,Lim Chu Kang,Meta Ads,Large,SME,496.95,0,0
ENQ-07638,2025-01-19,Toa Payoh,Referral,Medium,Household,283.79,0,0
ENQ-07639,2025-05-05,Tengah,Walk-in,Medium,Student/Expats,319.64,0,0
ENQ-07640,2025-04-06,Jurong West,Referral,Small,E-commerce,181.72,0,0
ENQ-07641,2025-07-17,Jurong West,Partner,Small,SME,189.84,1,0
ENQ-07642,2025-09-08,Woodlands,Referral,Medium,Household,311.09,0,0
ENQ-07643,2025-12-20,Marina East,Referral,Small,SME,172.62,0,0
ENQ-07644,2025-02-20,Singapore River,Organic,Medium,Household,272.61,0,0
ENQ-07645,2025-02-12,Tanglin,Google Search,Small,E-commerce,190.13,0,0
ENQ-07646,2025-09-07,Bukit Timah,Google Search,Small,SME,173.29,0,0
ENQ-07647,2025-05-28,Sungei Kadut,Walk-in,Locker,Household,93.49,1,0
ENQ-07648,2025-06-05,Ang Mo Kio,Google Search,Small,Relocation,166.39,1,0
ENQ-07649,2025-07-01,Hougang,Meta Ads,Large,Household,490.42,0,0
ENQ-07650,2025-08-09,Bukit Batok,Referral,Medium,SME,331.27,0,0
ENQ-07651,2025-05-30,Tengah,Walk-in,Medium,Relocation,299.52,0,0
ENQ-07652,2025-12-01,Bukit Batok,Organic,Locker,Household,85.19,0,0
ENQ-07653,2025-09-22,Jurong West,Partner,Locker,SME,90.88,0,0
ENQ-07654,2025-04-18,Newton,Meta Ads,Small,Relocation,163.22,0,0
ENQ-07655,2025-08-30,Toa Payoh,Google Search,Small,Student/Expats,174.98,1,1
ENQ-07656,2025-11-26,Bishan,Google Search,Small,E-commerce,171.29,0,0
ENQ-07657,2025-10-22,Southern Islands,Meta Ads,Small,Household,169.68,0,0
ENQ-07658,2025-02-01,Lim Chu Kang,Walk-in,Locker,Relocation,92.78,0,0
ENQ-07659,2025-03-21,Ang Mo Kio,Partner,Small,Household,164.78,1,0
ENQ-07660,2025-12-23,Seletar,Walk-in,Large,Student/Expats,424.89,0,0
ENQ-07661,2025-08-15,Ang Mo Kio,Referral,Large,Household,514.32,0,0
ENQ-07662,2025-08-30,Central Water Catchment,Walk-in,Medium,Household,305.39,1,0
ENQ-07663,2025-12-15,Rochor,Google Search,Locker,Household,82.64,0,0
ENQ-07664,2025-05-11,Straits View,Meta Ads,Large,Relocation,488.35,0,0
ENQ-07665,2025-02-20,Boon Lay,Meta Ads,Medium,SME,272.1,0,0
ENQ-07666,2025-09-03,Choa Chu Kang,Google Search,Small,E-commerce,169.56,0,0
ENQ-07667,2025-05-11,Rochor,Google Search,Large,Household,516.21,1,0
ENQ-07668,2025-07-24,Woodlands,Google Search,Small,E-commerce,166.53,0,0
ENQ-07669,2025-05-21,Downtown Core,Walk-in,Locker,SME,81.85,0,0
ENQ-07670,2025-09-24,Queenstown,Meta Ads,Medium,SME,265.74,0,0
ENQ-07671,2025-04-04,Choa Chu Kang,Google Search,Small,SME,186.15,0,0
ENQ-07672,2025-07-17,Bedok,Google Search,Medium,Household,266.7,0,0
ENQ-07673,2025-12-30,Singapore River,Organic,Medium,Household,270.24,0,0
ENQ-07674,2025-07-21,Tanglin,Google Search,Large,E-commerce,469.81,0,0
ENQ-07675,2025-05-28,Tuas,Google Search,Small,Household,189.98,0,0
ENQ-07676,2025-02-24,Museum,Partner,Locker,Household,95.35,0,0
ENQ-07677,2025-12-01,Changi Bay,Partner,Medium,SME,327.66,1,0
ENQ-07678,2025-04-20,Ang Mo Kio,Referral,Locker,Household,85.11,0,0
ENQ-07679,2025-08-05,Marina East,Referral,Medium,SME,320.81,0,0
ENQ-07680,2025-08-18,Pasir Ris,Walk-in,Medium,E-commerce,285.29,0,0
ENQ-07681,2025-06-03,Bukit Panjang,Meta Ads,Locker,Household,83.52,0,1
ENQ-07682,2025-01-23,Simpang,Meta Ads,Medium,SME,289.89,1,0
ENQ-07683,2025-06-30,Marine Parade,Google Search,Locker,Relocation,91.58,0,0
ENQ-07684,2025-05-15,Tanglin,Google Search,Small,Household,167.67,0,0
ENQ-07685,2025-08-02,Sungei Kadut,Google Search,Locker,Household,88.5,0,0
ENQ-07686,2025-08-17,Straits View,Organic,Medium,SME,308.25,0,0
ENQ-07687,2025-07-13,Toa Payoh,Meta Ads,Large,SME,453.94,0,0
ENQ-07688,2025-09-23,Museum,Organic,Small,Household,200.21,0,0
ENQ-07689,2025-03-22,Simpang,Meta Ads,Locker,SME,98.55,0,0
ENQ-07690,2025-08-27,Ang Mo Kio,Walk-in,Medium,Household,310.16,0,0
ENQ-07691,2025-10-26,Changi,Google Search,Medium,Household,283.28,0,0
ENQ-07692,2025-10-19,Outram,Partner,Medium,SME,277.3,0,0
ENQ-07693,2025-09-14,North-Eastern Islands,Referral,Small,SME,177.46,0,0
ENQ-07694,2025-04-30,North-Eastern Islands,Meta Ads,Medium,Household,277.64,0,0
ENQ-07695,2025-04-22,Woodlands,Organic,Small,Household,185.73,0,0
ENQ-07696,2025-08-11,Seletar,Referral,Large,Household,514.61,1,0
ENQ-07697,2025-07-04,Punggol,Walk-in,Small,Household,199.37,1,0
ENQ-07698,2025-10-28,Changi,Meta Ads,Medium,Relocation,332.72,1,0
ENQ-07699,2025-04-05,Woodlands,Organic,Medium,Student/Expats,321.12,0,0
ENQ-07700,2025-12-26,Hougang,Organic,Small,SME,192.05,0,0
ENQ-07701,2025-11-24,Hougang,Referral,Small,Household,179.96,1,1
ENQ-07702,2025-11-03,Mandai,Google Search,Large,Household,499.17,0,0
ENQ-07703,2025-10-12,Marina South,Organic,Small,Student/Expats,191.44,1,0
ENQ-07704,2025-04-08,Choa Chu Kang,Google Search,Small,E-commerce,165.62,0,0
ENQ-07705,2025-05-24,River Valley,Organic,Large,Household,510.52,0,0
ENQ-07706,2025-01-12,River Valley,Google Search,Locker,Household,82.15,0,0
ENQ-07707,2025-11-02,Sembawang,Google Search,Small,Household,163.22,0,0
ENQ-07708,2025-02-20,Geylang,Organic,Medium,Household,298.74,0,0
ENQ-07709,2025-10-12,Mandai,Referral,Small,Household,198.91,0,0
ENQ-07710,2025-12-28,Changi,Partner,Small,Household,171.93,0,0
ENQ-07711,2025-11-26,Marine Parade,Google Search,Large,Household,468.12,1,0
ENQ-07712,2025-08-25,Bishan,Referral,Medium,Household,261.98,0,1
ENQ-07713,2025-10-09,Newton,Organic,Small,Household,164.07,0,0
ENQ-07714,2025-09-17,Downtown Core,Referral,Small,E-commerce,200.17,0,0
ENQ-07715,2025-10-15,Marina South,Organic,Medium,Household,323.95,1,0
ENQ-07716,2025-09-16,Southern Islands,Walk-in,Locker,Household,98.5,1,0
ENQ-07717,2025-06-21,Southern Islands,Meta Ads,Small,SME,167.26,0,0
ENQ-07718,2025-04-06,Changi Bay,Walk-in,Small,SME,193.44,0,0
ENQ-07719,2025-07-19,Changi Bay,Meta Ads,Medium,Household,269.3,0,0
ENQ-07720,2025-10-07,Rochor,Organic,Small,Household,196.63,0,0
ENQ-07721,2025-12-07,Geylang,Organic,Locker,Household,103.44,0,0
ENQ-07722,2025-05-14,Museum,Partner,Large,Household,525.32,1,0
ENQ-07723,2025-06-19,Bukit Merah,Google Search,Small,Household,173.51,0,0
ENQ-07724,2025-09-27,Bishan,Meta Ads,Medium,E-commerce,303.8,0,0
ENQ-07725,2025-06-17,Clementi,Meta Ads,Small,E-commerce,183.24,0,0
ENQ-07726,2025-05-14,North-Eastern Islands,Meta Ads,Locker,SME,95.9,0,0
ENQ-07727,2025-07-06,Outram,Referral,Medium,SME,327.13,1,0
ENQ-07728,2025-09-23,Punggol,Meta Ads,Large,Household,462.82,0,0
ENQ-07729,2025-05-23,Simpang,Google Search,Small,Household,196.8,0,0
ENQ-07730,2025-01-26,Ang Mo Kio,Referral,Locker,Household,83.42,0,0
ENQ-07731,2025-06-04,Rochor,Meta Ads,Medium,Relocation,273.18,0,0
ENQ-07732,2025-06-08,Museum,Google Search,Medium,Household,323.79,0,0
ENQ-07733,2025-05-19,Yishun,Referral,Small,Household,204.79,0,0
ENQ-07734,2025-04-03,Tuas,Google Search,Medium,Household,315.5,0,0
ENQ-07735,2025-02-25,Novena,Partner,Medium,SME,266.91,0,0
ENQ-07736,2025-04-27,Sengkang,Google Search,Locker,Household,97.48,0,0
ENQ-07737,2025-12-02,Rochor,Referral,Medium,Household,325.15,0,0
ENQ-07738,2025-02-07,Sungei Kadut,Google Search,Small,E-commerce,164.54,0,0
ENQ-07739,2025-12-01,Outram,Walk-in,Locker,Household,98.32,1,0
ENQ-07740,2025-10-12,Pasir Ris,Organic,Small,SME,173.32,0,0
ENQ-07741,2025-02-08,Orchard,Walk-in,Small,Student/Expats,167.65,0,0
ENQ-07742,2025-03-16,Newton,Organic,Locker,Relocation,101.47,0,0
ENQ-07743,2025-01-29,Western Water Catchment,Meta Ads,Small,Relocation,199.8,0,0
ENQ-07744,2025-09-22,Sungei Kadut,Google Search,Locker,E-commerce,99.65,0,0
ENQ-07745,2025-05-30,Woodlands,Walk-in,Medium,SME,288.11,0,0
ENQ-07746,2025-12-21,Bedok,Organic,Locker,SME,100.33,0,0
ENQ-07747,2025-12-27,Bukit Merah,Meta Ads,Locker,Household,92.19,0,0
ENQ-07748,2025-05-09,Bukit Merah,Google Search,Medium,Household,289.74,0,0
ENQ-07749,2025-09-02,Bishan,Google Search,Medium,E-commerce,301.46,0,0
ENQ-07750,2025-09-06,Tengah,Walk-in,Medium,SME,270.4,0,0
ENQ-07751,2025-06-22,Tengah,Google Search,Locker,SME,93.66,0,0
ENQ-07752,2025-07-25,Sembawang,Meta Ads,Locker,Household,82.11,0,0
ENQ-07753,2025-01-15,North-Eastern Islands,Referral,Small,Household,190.71,0,0
ENQ-07754,2025-11-16,Novena,Google Search,Small,Household,184.74,0,0
ENQ-07755,2025-01-20,Changi Bay,Google Search,Medium,Household,319.8,0,0
ENQ-07756,2025-11-18,Rochor,Referral,Medium,E-commerce,284.33,0,0
ENQ-07757,2025-04-22,North-Eastern Islands,Partner,Small,Household,176.05,0,0
ENQ-07758,2025-03-15,Choa Chu Kang,Organic,Medium,Household,273.97,0,0
ENQ-07759,2025-07-03,Ang Mo Kio,Organic,Small,SME,190.87,1,0
ENQ-07760,2025-04-09,Central Water Catchment,Organic,Locker,SME,97.47,0,0
ENQ-07761,2025-08-25,Serangoon,Partner,Small,E-commerce,191.6,0,0
ENQ-07762,2025-07-08,Seletar,Walk-in,Locker,Household,81.11,1,0
ENQ-07763,2025-12-12,Straits View,Referral,Medium,Relocation,281.94,0,0
ENQ-07764,2025-09-20,Tengah,Meta Ads,Small,E-commerce,174.03,0,0
ENQ-07765,2025-04-05,Pasir Ris,Google Search,Large,SME,439.46,0,0
ENQ-07766,2025-06-14,Tampines,Partner,Medium,Relocation,301.77,0,0
ENQ-07767,2025-07-21,Changi,Google Search,Small,Relocation,204.46,0,0
ENQ-07768,2025-10-24,Bishan,Meta Ads,Locker,Household,99.62,0,0
ENQ-07769,2025-07-24,Queenstown,Google Search,Small,Household,203.13,0,0
ENQ-07770,2025-08-16,Straits View,Referral,Large,Student/Expats,502.77,0,0
ENQ-07771,2025-05-11,Straits View,Meta Ads,Medium,SME,300.4,0,0
ENQ-07772,2025-11-02,Tengah,Organic,Medium,Household,297.48,0,0
ENQ-07773,2025-08-23,Serangoon,Referral,Medium,SME,282.36,0,0
ENQ-07774,2025-09-11,Punggol,Google Search,Medium,Household,275.78,1,0
ENQ-07775,2025-04-01,Simpang,Google Search,Small,SME,196.65,1,0
ENQ-07776,2025-10-21,Bukit Panjang,Meta Ads,Small,SME,180.61,0,0
ENQ-07777,2025-01-24,Lim Chu Kang,Google Search,Medium,SME,308.94,1,0
ENQ-07778,2025-02-05,Woodlands,Meta Ads,Small,Household,171.19,0,0
ENQ-07779,2025-06-09,Punggol,Walk-in,Large,Student/Expats,515.15,0,0
ENQ-07780,2025-12-08,Yishun,Meta Ads,Large,Relocation,493.79,0,0
ENQ-07781,2025-04-06,Tuas,Google Search,Small,Relocation,172.11,1,0
ENQ-07782,2025-11-22,Bukit Timah,Organic,Medium,Household,261.98,0,0
ENQ-07783,2025-04-29,Changi,Organic,Small,Household,183.59,1,0
ENQ-07784,2025-01-25,Pasir Ris,Google Search,Large,SME,487.83,1,0
ENQ-07785,2025-07-02,Changi,Organic,Medium,Relocation,291.71,0,0
ENQ-07786,2025-09-05,Mandai,Google Search,Medium,Student/Expats,314.02,0,0
ENQ-07787,2025-12-26,Tanglin,Google Search,Locker,Household,92.78,0,0
ENQ-07788,2025-01-10,Tanglin,Google Search,Medium,E-commerce,291.26,0,0
ENQ-07789,2025-04-29,Bukit Merah,Walk-in,Small,Household,200.11,1,0
ENQ-07790,2025-05-14,Toa Payoh,Partner,Small,Household,205.52,0,0
ENQ-07791,2025-11-20,Marina East,Meta Ads,Locker,Student/Expats,97.74,0,0
ENQ-07792,2025-04-14,Orchard,Walk-in,Large,Household,426.59,1,0
ENQ-07793,2025-12-17,Tampines,Meta Ads,Medium,Household,281.11,0,0
ENQ-07794,2025-02-05,Jurong East,Meta Ads,Small,Household,195.64,0,0
ENQ-07795,2025-07-21,Marine Parade,Organic,Large,SME,450.0,1,0
ENQ-07796,2025-09-30,Sengkang,Google Search,Medium,SME,311.42,0,0
ENQ-07797,2025-07-18,Bedok,Google Search,Locker,Student/Expats,94.1,0,0
ENQ-07798,2025-03-01,Changi Bay,Organic,Small,Household,183.58,1,0
ENQ-07799,2025-07-13,Serangoon,Google Search,Large,SME,509.11,0,0
ENQ-07800,2025-01-24,Sengkang,Google Search,Medium,Household,306.49,0,0
ENQ-07801,2025-04-12,Straits View,Walk-in,Medium,Household,280.66,1,0
ENQ-07802,2025-03-22,Simpang,Partner,Small,Student/Expats,185.95,0,0
ENQ-07803,2025-11-30,Downtown Core,Google Search,Small,Household,198.81,0,0
ENQ-07804,2025-08-31,Bishan,Referral,Large,Household,438.05,1,0
ENQ-07805,2025-10-03,Geylang,Walk-in,Medium,Household,318.76,1,0
ENQ-07806,2025-09-27,Bukit Batok,Google Search,Locker,Household,101.73,0,0
ENQ-07807,2025-03-23,Tanglin,Partner,Locker,Household,88.41,0,0
ENQ-07808,2025-03-20,Marine Parade,Referral,Small,SME,164.7,0,0
ENQ-07809,2025-08-20,Bedok,Referral,Medium,Household,291.91,0,0
ENQ-07810,2025-02-04,Orchard,Meta Ads,Locker,SME,81.5,0,0
ENQ-07811,2025-12-02,Mandai,Referral,Locker,Household,83.0,0,0
ENQ-07812,2025-09-04,Singapore River,Google Search,Small,SME,171.14,0,0
ENQ-07813,2025-10-10,Bedok,Meta Ads,Large,Household,427.26,0,0
ENQ-07814,2025-06-07,Bukit Merah,Google Search,Medium,SME,317.74,0,0
ENQ-07815,2025-10-29,Jurong West,Organic,Small,Household,180.61,0,0
ENQ-07816,2025-04-22,Central Water Catchment,Meta Ads,Small,Household,171.69,0,0
ENQ-07817,2025-10-07,Serangoon,Google Search,Small,Household,197.43,0,0
ENQ-07818,2025-07-06,Seletar,Walk-in,Locker,SME,85.74,1,0
ENQ-07819,2025-03-19,Outram,Organic,Small,Household,186.47,1,0
ENQ-07820,2025-01-01,Sembawang,Google Search,Large,Household,521.37,0,0
ENQ-07821,2025-02-27,Ang Mo Kio,Walk-in,Medium,Relocation,332.17,0,0
ENQ-07822,2025-10-08,Bishan,Partner,Medium,Household,306.09,0,0
ENQ-07823,2025-09-11,Lim Chu Kang,Google Search,Small,SME,181.35,1,0
ENQ-07824,2025-12-19,Bukit Panjang,Referral,Medium,Student/Expats,264.91,0,0
ENQ-07825,2025-10-02,Boon Lay,Partner,Small,E-commerce,199.32,1,0
ENQ-07826,2025-06-12,Simpang,Organic,Locker,Household,87.67,1,0
ENQ-07827,2025-08-06,Outram,Google Search,Medium,SME,271.37,0,0
ENQ-07828,2025-12-27,Newton,Organic,Small,Household,194.75,1,0
ENQ-07829,2025-11-14,Changi,Organic,Medium,Relocation,296.83,0,0
ENQ-07830,2025-10-19,Marina East,Meta Ads,Locker,Household,90.66,0,0
ENQ-07831,2025-08-03,Marina East,Google Search,Medium,E-commerce,330.98,0,0
ENQ-07832,2025-03-22,Bukit Merah,Meta Ads,Large,Household,426.11,0,0
ENQ-07833,2025-07-11,Geylang,Referral,Locker,Household,81.47,1,0
ENQ-07834,2025-04-12,Bukit Batok,Partner,Locker,Student/Expats,98.57,0,0
ENQ-07835,2025-04-01,Sengkang,Walk-in,Medium,Household,303.71,0,0
ENQ-07836,2025-01-28,Western Water Catchment,Partner,Medium,Household,330.99,0,0
ENQ-07837,2025-08-01,Pioneer,Google Search,Small,Household,200.47,0,0
ENQ-07838,2025-10-25,Clementi,Google Search,Medium,Household,313.98,0,0
ENQ-07839,2025-08-23,Bukit Merah,Google Search,Locker,E-commerce,92.71,1,0
ENQ-07840,2025-02-17,Newton,Google Search,Medium,Household,269.0,0,0
ENQ-07841,2025-09-23,Tampines,Referral,Large,Student/Expats,513.82,0,0
ENQ-07842,2025-01-07,Clementi,Referral,Small,Household,201.33,0,0
ENQ-07843,2025-03-27,River Valley,Referral,Locker,SME,103.01,0,0
ENQ-07844,2025-12-22,Bukit Merah,Google Search,Small,SME,182.38,0,0
ENQ-07845,2025-01-13,Yishun,Partner,Small,Student/Expats,165.49,0,0
ENQ-07846,2025-06-22,Tuas,Google Search,Locker,SME,101.59,0,0
ENQ-07847,2025-02-24,Rochor,Google Search,Medium,Student/Expats,311.18,0,0
ENQ-07848,2025-07-02,Ang Mo Kio,Walk-in,Medium,Household,325.82,0,0
ENQ-07849,2025-04-09,Seletar,Referral,Large,Household,514.41,1,0
ENQ-07850,2025-11-24,Bedok,Referral,Locker,Household,93.32,0,0
ENQ-07851,2025-05-15,Pioneer,Google Search,Small,Household,181.17,0,0
ENQ-07852,2025-10-16,Sengkang,Google Search,Medium,Household,327.0,0,0
ENQ-07853,2025-05-30,Woodlands,Google Search,Medium,Household,274.01,0,0
ENQ-07854,2025-02-21,Museum,Google Search,Medium,Household,320.59,0,0
ENQ-07855,2025-02-13,Geylang,Meta Ads,Small,Student/Expats,202.73,0,0
ENQ-07856,2025-08-15,Singapore River,Walk-in,Medium,Household,277.47,0,0
ENQ-07857,2025-12-21,Punggol,Partner,Medium,Household,330.46,0,0
ENQ-07858,2025-04-04,Lim Chu Kang,Google Search,Large,SME,486.12,1,0
ENQ-07859,2025-08-01,Sembawang,Partner,Small,Household,186.98,0,1
ENQ-07860,2025-12-31,Sungei Kadut,Organic,Medium,Household,269.88,0,0
ENQ-07861,2025-11-16,Geylang,Referral,Locker,Relocation,92.92,0,0
ENQ-07862,2025-01-22,Yishun,Google Search,Small,SME,178.53,0,0
ENQ-07863,2025-03-20,Outram,Walk-in,Small,Household,177.43,0,0
ENQ-07864,2025-09-20,Kallang,Meta Ads,Medium,E-commerce,261.39,0,1
ENQ-07865,2025-04-25,Bukit Timah,Meta Ads,Large,Household,522.97,0,1
ENQ-07866,2025-08-09,Kallang,Referral,Small,Student/Expats,200.26,0,0
ENQ-07867,2025-03-02,Singapore River,Meta Ads,Medium,Relocation,316.38,0,0
ENQ-07868,2025-03-03,Serangoon,Organic,Small,SME,197.17,0,0
ENQ-07869,2025-09-01,North-Eastern Islands,Google Search,Locker,SME,99.26,0,0
ENQ-07870,2025-04-25,Ang Mo Kio,Meta Ads,Medium,Household,283.08,0,0
ENQ-07871,2025-12-03,Queenstown,Walk-in,Locker,Household,101.11,0,0
ENQ-07872,2025-03-18,Tanglin,Meta Ads,Medium,Household,304.24,0,0
ENQ-07873,2025-02-13,Yishun,Meta Ads,Small,Relocation,188.79,0,0
ENQ-07874,2025-07-13,Bukit Merah,Partner,Large,Household,473.56,0,1
ENQ-07875,2025-03-04,Changi,Google Search,Locker,Household,86.56,0,0
ENQ-07876,2025-06-29,Tuas,Google Search,Large,SME,449.27,0,0
ENQ-07877,2025-02-02,Lim Chu Kang,Walk-in,Small,Household,163.28,0,0
ENQ-07878,2025-01-24,Queenstown,Organic,Locker,Household,81.6,0,0
ENQ-07879,2025-01-26,Kallang,Google Search,Medium,Household,265.33,1,0
ENQ-07880,2025-11-04,Sengkang,Google Search,Medium,Household,270.64,0,0
ENQ-07881,2025-07-27,Tuas,Google Search,Small,Household,189.96,0,0
ENQ-07882,2025-12-16,Mandai,Google Search,Small,E-commerce,178.01,1,0
ENQ-07883,2025-07-08,Woodlands,Google Search,Locker,Household,99.83,0,0
ENQ-07884,2025-07-24,Central Water Catchment,Partner,Small,Household,189.78,0,0
ENQ-07885,2025-03-05,Hougang,Meta Ads,Medium,Household,289.15,0,0
ENQ-07886,2025-03-21,Lim Chu Kang,Google Search,Small,SME,172.48,0,0
ENQ-07887,2025-01-24,River Valley,Google Search,Small,E-commerce,173.34,0,0
ENQ-07888,2025-03-02,Museum,Google Search,Medium,SME,264.52,1,0
ENQ-07889,2025-02-18,Kallang,Walk-in,Medium,E-commerce,329.89,1,1
ENQ-07890,2025-06-06,Mandai,Google Search,Small,SME,202.9,0,0
ENQ-07891,2025-07-31,Jurong East,Referral,Small,SME,183.7,0,0
ENQ-07892,2025-08-07,Choa Chu Kang,Meta Ads,Small,Household,185.01,0,0
ENQ-07893,2025-06-26,Sembawang,Referral,Medium,Household,316.21,0,0
ENQ-07894,2025-11-17,Downtown Core,Organic,Small,E-commerce,181.64,0,0
ENQ-07895,2025-08-12,Yishun,Organic,Small,Household,193.56,0,0
ENQ-07896,2025-12-09,Lim Chu Kang,Meta Ads,Locker,Relocation,102.52,0,0
ENQ-07897,2025-09-12,Bedok,Partner,Medium,E-commerce,274.71,0,0
ENQ-07898,2025-04-02,Seletar,Meta Ads,Medium,Student/Expats,285.1,0,0
ENQ-07899,2025-11-04,Novena,Organic,Small,Household,164.35,0,0
ENQ-07900,2025-06-30,Outram,Google Search,Large,Household,468.06,0,0
ENQ-07901,2025-07-27,Tengah,Meta Ads,Medium,Household,291.4,0,0
ENQ-07902,2025-11-26,Toa Payoh,Meta Ads,Small,Household,190.12,0,0
ENQ-07903,2025-09-27,Bedok,Referral,Small,E-commerce,180.4,0,0
ENQ-07904,2025-02-23,Newton,Organic,Small,E-commerce,163.64,0,0
ENQ-07905,2025-06-04,Singapore River,Walk-in,Small,Household,202.65,1,0
ENQ-07906,2025-11-26,Bukit Merah,Google Search,Locker,Student/Expats,100.64,0,0
ENQ-07907,2025-08-15,Novena,Meta Ads,Medium,Relocation,311.35,0,0
ENQ-07908,2025-03-12,Southern Islands,Walk-in,Medium,Household,315.02,0,0
ENQ-07909,2025-05-12,Hougang,Meta Ads,Locker,Household,92.97,0,0
ENQ-07910,2025-08-12,Novena,Organic,Large,Household,502.48,0,0
ENQ-07911,2025-08-12,Bishan,Organic,Medium,SME,281.1,1,0
ENQ-07912,2025-05-13,Marina South,Walk-in,Locker,SME,95.98,0,0
ENQ-07913,2025-08-01,Tuas,Referral,Small,Household,178.93,0,0
ENQ-07914,2025-02-20,River Valley,Walk-in,Medium,Household,312.39,0,0
ENQ-07915,2025-06-07,Orchard,Google Search,Small,Relocation,163.29,0,0
ENQ-07916,2025-06-16,Singapore River,Google Search,Locker,SME,93.67,1,0
ENQ-07917,2025-05-27,Mandai,Referral,Locker,SME,95.02,0,0
ENQ-07918,2025-06-10,Seletar,Meta Ads,Large,Relocation,518.85,0,0
ENQ-07919,2025-12-27,Boon Lay,Organic,Medium,Household,284.83,1,0
ENQ-07920,2025-07-30,Bukit Panjang,Meta Ads,Medium,Household,272.59,0,0
ENQ-07921,2025-03-24,Jurong West,Organic,Medium,Household,284.25,0,0
ENQ-07922,2025-10-13,Orchard,Walk-in,Small,Household,204.49,0,0
ENQ-07923,2025-11-21,Bedok,Google Search,Small,Relocation,197.61,1,0
ENQ-07924,2025-01-21,Tampines,Referral,Small,E-commerce,189.32,0,0
ENQ-07925,2025-03-25,Boon Lay,Meta Ads,Large,Student/Expats,416.48,0,0
ENQ-07926,2025-03-30,Central Water Catchment,Meta Ads,Small,SME,198.59,0,0
ENQ-07927,2025-09-06,Bishan,Referral,Locker,Household,95.56,0,0
ENQ-07928,2025-02-16,Central Water Catchment,Meta Ads,Medium,E-commerce,326.51,0,0
ENQ-07929,2025-09-10,Bukit Timah,Google Search,Medium,SME,270.89,0,0
ENQ-07930,2025-12-31,Western Water Catchment,Google Search,Large,Student/Expats,472.44,0,0
ENQ-07931,2025-10-16,Yishun,Walk-in,Small,SME,202.47,0,0
ENQ-07932,2025-03-17,Marina East,Walk-in,Medium,Student/Expats,321.36,1,0
ENQ-07933,2025-09-27,Lim Chu Kang,Organic,Medium,Household,290.01,0,0
ENQ-07934,2025-05-14,Outram,Walk-in,Locker,Household,102.49,0,0
ENQ-07935,2025-07-09,Toa Payoh,Partner,Locker,Household,101.21,0,0
ENQ-07936,2025-01-01,Simpang,Organic,Small,E-commerce,193.53,1,0
ENQ-07937,2025-12-25,Marina East,Meta Ads,Small,Household,169.27,0,0
ENQ-07938,2025-07-25,Changi Bay,Google Search,Locker,SME,86.88,0,0
ENQ-07939,2025-06-15,Tuas,Google Search,Small,Relocation,163.38,0,0
ENQ-07940,2025-11-07,Novena,Google Search,Medium,Household,272.93,1,0
ENQ-07941,2025-06-09,Tengah,Partner,Medium,Student/Expats,310.66,0,0
ENQ-07942,2025-02-13,Geylang,Organic,Small,Household,162.9,0,0
ENQ-07943,2025-02-05,Bukit Panjang,Meta Ads,Medium,Household,313.73,0,0
ENQ-07944,2025-03-08,Serangoon,Google Search,Locker,SME,98.49,0,0
ENQ-07945,2025-08-04,Orchard,Google Search,Medium,Student/Expats,282.4,0,0
ENQ-07946,2025-03-22,Lim Chu Kang,Walk-in,Small,Household,199.11,0,0
ENQ-07947,2025-07-19,Tengah,Google Search,Small,Household,164.78,0,0
ENQ-07948,2025-03-27,Pioneer,Organic,Medium,Household,276.64,0,0
ENQ-07949,2025-09-12,Sungei Kadut,Partner,Locker,Household,103.49,0,0
ENQ-07950,2025-02-24,Simpang,Google Search,Locker,Household,90.4,0,0
ENQ-07951,2025-11-15,River Valley,Google Search,Small,Household,175.49,0,0
ENQ-07952,2025-01-06,Pasir Ris,Meta Ads,Medium,Household,267.73,0,0
ENQ-07953,2025-04-01,North-Eastern Islands,Walk-in,Small,E-commerce,189.99,0,0
ENQ-07954,2025-01-04,Simpang,Google Search,Large,E-commerce,423.42,0,0
ENQ-07955,2025-04-03,Ang Mo Kio,Meta Ads,Medium,Household,326.19,0,0
ENQ-07956,2025-04-01,Downtown Core,Meta Ads,Locker,Household,93.75,0,0
ENQ-07957,2025-03-02,Southern Islands,Google Search,Large,Household,527.2,0,0
ENQ-07958,2025-10-03,Orchard,Google Search,Large,Student/Expats,420.06,0,0
